Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
87	ABL1	-0.20386128014552	0.197063024046428	0.346679711231881	0.431818476617134	0.0256150850059147	0.0781260092680398	0.458782979081828	0.00973381476796753	0.0337417220074493	21.6893808438717	4.6490292547064e-07	0.0062673563382697
88	ABL2	0.50857944466327	0.000140646113908849	0.00109014789345438	-0.215175609171537	0.114702141750187	0.2474871275503	-0.870690263169153	5.20716290086654e-08	7.84332548229964e-07	27.5781579169219	3.43317092030046e-08	0.000462825771765705
89	ABLIM1	0.607005685285169	1.05678653707919e-05	0.000119317749634544	0.812071795930674	1.91107347535802e-05	0.00017442912336697	0.214814298782733	0.373809999976479	0.514350155613357	35.8306273839262	1.47178992716906e-09	1.9841200008166e-05
90	ABLIM2	0.415444784434064	0.00359265626482053	0.0138426171761846	0.0926662071991482	0.605396124487745	0.738182077543012	-0.119544477801617	0.393760699102425	0.535055738796471	27.9057795550508	2.99891885720404e-08	0.000404284251139677
91	ABLIM3	0.189761499260189	0.16640608101461	0.307472639550159	0.180087076105964	0.390882309047766	0.552356856213095	-0.0170876885162751	0.913626003695671	0.947578188022458	0.0396153187566362	0.961197733773191	1
92	ABR	0.619855264726424	8.42031333547766e-10	2.32135468457207e-08	0.696691298139975	4.96764328783428e-07	7.05677546504678e-06	0.253427180321688	0.0271831004783329	0.0769540902033613	6.36656176408853	0.00404827651654656	1
93	ABRA	0.189931785102162	0.551728646846829	0.709996573677752	-0.168647650889305	0.692069474834993	0.803219987706508	0.00477563129531733	0.864972204906721	0.917081423070979	1.2674935885607	0.292876997015656	1
94	ABTB1	-1.12646092801066	6.64814493678278e-07	1.00813995379942e-05	0.667847821862019	0.00422033941994449	0.0182237013838154	2.0394148752243	3.24185123190546e-14	1.31636736317221e-12	66.5108652962428	2.70324397340315e-13	3.64424320054478e-09
95	ACAA1	0.210386897963316	0.221804403526027	0.37912326156135	1.72261145601296	8.72635297355373e-13	3.52215462384664e-11	1.35552383560619	2.10778375597798e-06	2.23388622754238e-05	77.9842951039317	2.35206400261064e-14	3.1708174819194e-10
96	ACAA2	-1.37784618982696	0.00168578967299959	0.00722152226937004	-1.33276393848901	0.0248367912861076	0.0762276287189576	0.419783120016597	0.375382248015247	0.515906625088546	10.9360953545319	0.000169664377724594	1
97	ACACA	0.178338530101769	0.186834354542511	0.333031063544571	0.702855757622286	3.18477446548115e-06	3.56255840357081e-05	0.348147587246427	0.00640644806608059	0.0239040482642769	0.11298627887125	0.893454197972509	1
98	ACACB	1.166376978852	0.00125211588199625	0.00559859840968208	-0.131827960814205	0.788805756804137	0.871089504928642	-1.12443010497293	0.0114815592134565	0.0386088550153672	4.2635547452109	0.021154486880356	1
99	ACAD8	-0.212948533090301	0.183942308711509	0.32992632567055	0.544480281666189	0.0458169440290734	0.123235878383068	0.718414789757469	0.00101459516740321	0.00505460364071052	5.4411006747566	0.00823797408267416	1
100	ACAD9	1.79959099995489	2.24265050974282e-14	1.29201587700183e-12	2.67516653181458	0	0	1.3486596299367	1.08187746761246e-07	1.53362672354191e-06	170.69629519612	5.14321744177658e-20	6.93357143325901e-16
101	ACADL	0.0816506200636905	0.859706869744937	0.922747476992954	-1.22317721116424	0.0739811147056264	0.17749679282152	-1.20854239982724	0.0787482759012337	0.17785315922676	5.20460710379098	0.00991984462818276	1
