Gene	Estimate_HsapVsPanTro	Pval_HsapVsPanTro	FDR_HsapVsPanTro	Estimate_HsapVsRheMac	Pval_HsapVsRheMac	FDR_HsapVsRheMac	Estimate_PanTroVsRheMac	Pval_PanTroVsRheMac	FDR_PanTroVsRheMac	Fstat_Species	Anova_Species	AnovaAdj_Species
67	COMMD10	1.16588072309321	2.28722511208534e-05	0.000233591528303201	1.38872255308172	0.000116244060493376	0.000580832535030095	-0.0847698029228948	0.684970866741741	0.771178574790831	26.320118512135	3.70243378412736e-07	0.00499125098438209
68	COX15	2.18033733813873	9.4806491546251e-09	1.93064397663899e-07	2.45805170353518	4.66293670342566e-15	1.00256857573973e-13	0.0552094055475663	0.91076412133986	0.937968763925336	36.8473170341275	1.43893079760384e-08	0.000193982260824974
69	CPNE5	3.39350719969756	3.21964677141295e-14	1.62562015451004e-12	2.94549132448331	2.72474896867436e-07	2.21012881147407e-06	-0.963347969443242	0.0477264977610381	0.115294846613784	46.753607366848	1.19064835848164e-09	1.6051130520691e-05
70	CSGALNACT1	1.18124769854045	9.16587425847659e-06	0.000103401799898346	2.02817897138539	1.18351501332548e-06	8.60105978147749e-06	0.996039392375687	0.0879143278708971	0.188212331908459	33.4409232545341	3.79881940010522e-08	0.000512118843328185
71	CTBS	2.04588493324273	7.89027502992035e-05	0.000713405752369927	1.8339431710225	0.000187860921746719	0.000894578977770228	0.176999194602459	0.501301242233523	0.665647090762795	34.1639977736012	3.07381066029661e-08	0.000414380415114586
72	CTNNA2	1.24595689450444	1.93318887231619e-05	0.000200935383097106	2.03288306342245	2.71097637671858e-07	2.20028130852156e-06	0.840129085533906	0.0844351150323976	0.182064904950696	28.9598204374105	1.52376535604119e-07	0.00205418807647912
73	CTR9	1.12245391622082	6.32967001767959e-06	7.39479059839556e-05	0.813080968434905	0.000372952412255545	0.00165768924154863	-0.26120001501676	0.213423504264353	0.366097755565307	28.7677378526073	1.62242484428524e-07	0.00218719093258094
74	CTTN	1.07799935614679	0	0	1.11211229211797	1.55225610143361e-10	2.06370458613674e-09	0.0712169569176176	0.636019663992108	0.735367924123434	30.7634776799805	8.56759691307539e-08	0.00115499773985169
75	CWC15	1.01638183506328	0.000326391965373318	0.0024350249503031	1.55097355068652	8.18649646960878e-07	6.12102933481952e-06	0.462207318683145	0.09023725245383	0.191905411000171	39.1056023458247	7.83118982762032e-09	0.00010557227006615
76	CWC25	1.8146147829819	3.12400016966308e-09	6.98418678063482e-08	1.82516241635458	3.97323063339172e-10	4.97336324686665e-09	0.148379598027311	0.632930021531539	0.732720448283957	40.548745495161	5.38029091482987e-09	7.25317018228215e-05
77	CWF19L2	1.73459920174078	1.31961108706946e-12	5.35833646529621e-11	1.34118350061872	2.96871416338718e-11	4.25305373396626e-10	-0.477537282298811	0.0777543785363966	0.170440126349457	78.0773779567932	3.52899699911109e-12	4.75744085450167e-08
78	DAXX	0.885861554820035	0.00246539746005725	0.0105511184631847	1.53863032016118	6.6680267973851e-09	6.96834645391849e-08	0.653702777606179	0.0628562919908695	0.14401184098044	20.8691775094655	2.8288417424795e-06	0.0381356155303661
79	DBF4B	1.97832521813975	4.90994356283636e-10	1.28277033276351e-08	1.95908874918571	3.530509218308e-14	6.82852148809327e-13	-0.0535806547426748	0.823904534711775	0.875536578310692	37.7039888391709	1.1388219024518e-08	0.000153524580669528
80	DCUN1D4	1.31929360512648	1.81188397618826e-13	8.4227613389634e-12	1.5411870784841	3.52542381953924e-08	3.33517463236551e-07	0.092772767442738	0.817072438270932	0.870678487102239	28.5982866803173	1.71515214993676e-07	0.00231219661332974
81	DDX23	1.78175417485594	1.35805378054243e-08	2.71228489118408e-07	2.00144223910717	0	0	0.0891439375871538	0.784450147776539	0.84638179090407	31.7024878796361	6.40670473854792e-08	0.000863687865803645
82	DDX55	1.81795812715512	0	0	1.02083076613018	3.73392006203233e-09	4.0496360704954e-08	-0.568349673006137	0.0571002748728935	0.133154956852011	93.8656968407739	3.84968815549213e-13	5.18976460241894e-09
83	DFFA	2.09727939558041	4.44089209850063e-16	2.77165122129106e-14	1.81579120149141	0	0	0.016859637982589	0.959516029092232	0.972574104375367	51.7522819834652	3.93587122156212e-10	5.30594799378789e-06
84	DHPS	2.29135706847314	1.53825552295928e-09	3.70969994722969e-08	2.60726109078703	3.03286062930397e-10	3.8644606941065e-09	0.290351687718185	0.239694060248496	0.398546988958408	29.0765769733305	1.4669520046283e-07	0.00197759799743942
85	DIXDC1	0.698599997933708	4.01366802926795e-06	4.94139348881837e-05	0.789322243209392	5.2777518111391e-07	4.07966583520448e-06	0.145365974801751	0.32086058730264	0.492712333685715	26.7401571358005	3.20239355434948e-07	0.00431714675061853
86	DMRT2	2.57859190436061	2.53426701846138e-09	5.80041658334089e-08	2.84680909272107	1.19355636485352e-11	1.79981357433896e-10	-0.0386785463195492	0.366263854314586	0.542236220076315	51.7723809178391	3.91906632098466e-10	5.28329330731942e-06
87	DNAJC2	2.07749378463088	5.23359133808299e-13	2.25890460046794e-11	1.58687251818187	2.21009877066081e-11	3.2420393392033e-10	-0.635687778478212	0.140132528599339	0.26602520835065	68.0824001187308	1.76316048125229e-11	2.37691664477621e-07
88	DNM3	0.768902397916408	0	0	0.694607328276955	9.45867828505698e-11	1.28540768105699e-09	-0.0663656495145281	0.737688302216891	0.809373809895492	32.5798704216038	4.90926679669421e-08	0.000661818256862347
89	DOCK1	1.21948875893664	0	0	0.911552621041906	4.57092141914472e-11	6.4054669076393e-10	-0.30337656283559	0.0477309204770811	0.115294846613784	47.6980291784327	9.59388299128772e-10	1.2933513660555e-05
90	DPF3	1.54599600196148	5.8791944645975e-09	1.24422952240563e-07	1.31339901104851	3.1106031217476e-07	2.49310586707963e-06	-0.122377791001786	0.630825391704362	0.73103731673399	35.7728820341337	1.94040979068252e-08	0.000261586643881911
91	DSE	2.64212263419268	4.33986457015756e-06	5.29943064042519e-05	2.49097734053649	0.000106291682504756	0.000536271770900677	0.318927654789379	0.584705745027679	0.690168824859306	25.1129083200068	5.66644867535165e-07	0.00763893945924157
92	DYNC1I1	3.13350712658139	0	0	3.77558931483633	0	0	0.983873951159003	0.0479684171904724	0.115769185011007	128.138113318015	8.08806901638322e-15	1.09035258409862e-10
93	EAPP	1.46859840773987	2.11057408796567e-05	0.000217361721007373	0.896514454129158	0.00210578192236976	0.00769685455753454	-0.310728757079218	0.365336860203002	0.541577546997655	27.4110016317361	2.54784032669074e-07	0.00343474354441178
94	EHBP1L1	2.05396170027242	5.3366422392287e-11	1.6425405029005e-09	2.11888823479916	1.50422068134759e-08	1.50210363001829e-07	0.129624953428764	0.863033867609829	0.904427827211451	29.4368577470432	1.30549403506557e-07	0.0017599365086719
95	EIF2D	1.10391072958642	9.51820311456686e-09	1.93536796662859e-07	0.732429946974048	0.000782097524226089	0.00321250966608528	-0.241971015667679	0.254736631272535	0.416255094083036	21.5285371808304	2.17625572619456e-06	0.0293381034448288
96	EIF2S2	1.41436410429055	0.00429343492126399	0.0170989058119822	1.89123525730771	6.66133814775094e-16	1.55905381197622e-14	1.03155350236919	0.107119705323303	0.217351105879507	31.2273755340457	7.416057352085e-08	0.000999758691634578
