Gene	Class
METTL14	RheMac_DownReg
MICAL1	RheMac_DownReg
MICU2	RheMac_DownReg
MIS18BP1	RheMac_DownReg
MMS22L	RheMac_DownReg
MPHOSPH6	RheMac_DownReg
MPZ	RheMac_DownReg
MRI1	RheMac_DownReg
MRPS14	RheMac_DownReg
MRPS30	RheMac_DownReg
MSANTD4	RheMac_DownReg
MSH3	RheMac_DownReg
MTAP	RheMac_DownReg
MTBP	RheMac_DownReg
MTSS1L	RheMac_DownReg
MTX3	RheMac_DownReg
MYEF2	RheMac_DownReg
MYH15	RheMac_DownReg
MYO10	RheMac_DownReg
MYSM1	RheMac_DownReg
N4BP2L2	RheMac_DownReg
N4BP3	RheMac_DownReg
NAAA	RheMac_DownReg
NAE1	RheMac_DownReg
NAP1L1	RheMac_DownReg
NASP	RheMac_DownReg
NDUFB5	RheMac_DownReg
NDUFS1	RheMac_DownReg
NDUFS5	RheMac_DownReg
NEB	RheMac_DownReg
NEXN	RheMac_DownReg
NHLRC3	RheMac_DownReg
NOB1	RheMac_DownReg
NPHP3	RheMac_DownReg
NREP	RheMac_DownReg
NRGN	RheMac_DownReg
NUDCD1	RheMac_DownReg
NUMA1	RheMac_DownReg
NUPL2	RheMac_DownReg
OBSCN	RheMac_DownReg
OCIAD1	RheMac_DownReg
ONECUT2	RheMac_DownReg
OSBPL3	RheMac_DownReg
OSGEP	RheMac_DownReg
PACRGL	RheMac_DownReg
PAFAH1B1	RheMac_DownReg
PAIP2	RheMac_DownReg
PANK3	RheMac_DownReg
PARP16	RheMac_DownReg
PAWR	RheMac_DownReg
PDLIM7	RheMac_DownReg
PDS5A	RheMac_DownReg
PDXK	RheMac_DownReg
PEAK1	RheMac_DownReg
PHTF2	RheMac_DownReg
PICK1	RheMac_DownReg
PINK1	RheMac_DownReg
PITPNM2	RheMac_DownReg
PKM	RheMac_DownReg
PLCB1	RheMac_DownReg
PLXNB2	RheMac_DownReg
PMS2	RheMac_DownReg
PNPLA6	RheMac_DownReg
PODXL	RheMac_DownReg
POLN	RheMac_DownReg
POLR3H	RheMac_DownReg
PPA2	RheMac_DownReg
PPIH	RheMac_DownReg
PPP1R3E	RheMac_DownReg
PPP5C	RheMac_DownReg
PRELID2	RheMac_DownReg
PRICKLE4	RheMac_DownReg
PRKAA1	RheMac_DownReg
PRKCA	RheMac_DownReg
PRKCB	RheMac_DownReg
PRKCD	RheMac_DownReg
PRKD2	RheMac_DownReg
PRMT8	RheMac_DownReg
PRR4	RheMac_DownReg
PSMB1	RheMac_DownReg
PSMB2	RheMac_DownReg
PSMG4	RheMac_DownReg
PTBP3	RheMac_DownReg
PTK2	RheMac_DownReg
PXDN	RheMac_DownReg
QRICH2	RheMac_DownReg
R3HDM2	RheMac_DownReg
RABEPK	RheMac_DownReg
RAD18	RheMac_DownReg
RALYL	RheMac_DownReg
RASSF4	RheMac_DownReg
RBM28	RheMac_DownReg
RDH11	RheMac_DownReg
REC8	RheMac_DownReg
REEP2	RheMac_DownReg
REL	RheMac_DownReg
RELA	RheMac_DownReg
RFK	RheMac_DownReg
RFX3	RheMac_DownReg
RGS11	RheMac_DownReg
RNASET2	RheMac_DownReg
RNF103	RheMac_DownReg
RNF123	RheMac_DownReg
RNF144A	RheMac_DownReg
RPL19	RheMac_DownReg
RPL5	RheMac_DownReg
RPL7	RheMac_DownReg
RPS6	RheMac_DownReg
RPS6KA2	RheMac_DownReg
RUVBL1	RheMac_DownReg
SCAI	RheMac_DownReg
SCARB1	RheMac_DownReg
SEC16B	RheMac_DownReg
SEC22C	RheMac_DownReg
SECISBP2	RheMac_DownReg
SENP7	RheMac_DownReg
SERPINB6	RheMac_DownReg
SH3BP5	RheMac_DownReg
SIRT3	RheMac_DownReg
SLC15A2	RheMac_DownReg
SLC30A9	RheMac_DownReg
SLC35E1	RheMac_DownReg
SLC38A6	RheMac_DownReg
SLC41A3	RheMac_DownReg
SLC7A6OS	RheMac_DownReg
SNRNP35	RheMac_DownReg
SNRPN	RheMac_DownReg
SNX30	RheMac_DownReg
SNX5	RheMac_DownReg
SOAT1	RheMac_DownReg
SORBS3	RheMac_DownReg
SP140	RheMac_DownReg
SPATA20	RheMac_DownReg
SPIRE2	RheMac_DownReg
SPTB	RheMac_DownReg
SPTSSB	RheMac_DownReg
SRFBP1	RheMac_DownReg
SRGAP1	RheMac_DownReg
SRP9	RheMac_DownReg
SRRM1	RheMac_DownReg
SSR3	RheMac_DownReg
STAT4	RheMac_DownReg
STAT6	RheMac_DownReg
STK25	RheMac_DownReg
STK36	RheMac_DownReg
STPG1	RheMac_DownReg
STX2	RheMac_DownReg
STX7	RheMac_DownReg
STXBP3	RheMac_DownReg
SUGP2	RheMac_DownReg
SVIP	RheMac_DownReg
SYCP2L	RheMac_DownReg
TADA2A	RheMac_DownReg
TAF13	RheMac_DownReg
TAOK3	RheMac_DownReg
TBC1D32	RheMac_DownReg
TIMM44	RheMac_DownReg
TJP2	RheMac_DownReg
TM2D3	RheMac_DownReg
TMA16	RheMac_DownReg
TMED10	RheMac_DownReg
TMEM108	RheMac_DownReg
TMEM167A	RheMac_DownReg
TMEM178A	RheMac_DownReg
TMEM200C	RheMac_DownReg
TMEM44	RheMac_DownReg
TMEM59	RheMac_DownReg
TMOD3	RheMac_DownReg
TNKS2	RheMac_DownReg
TPGS1	RheMac_DownReg
TPM2	RheMac_DownReg
TPM3	RheMac_DownReg
TPM4	RheMac_DownReg
TPRKB	RheMac_DownReg
TRA2B	RheMac_DownReg
TRABD2A	RheMac_DownReg
TRAPPC13	RheMac_DownReg
TRAPPC3	RheMac_DownReg
TRIM2	RheMac_DownReg
TRIM35	RheMac_DownReg
TRIM37	RheMac_DownReg
TRIM7	RheMac_DownReg
TRMT1	RheMac_DownReg
TRMT13	RheMac_DownReg
TSC1	RheMac_DownReg
TSPAN14	RheMac_DownReg
TTC3	RheMac_DownReg
TTLL5	RheMac_DownReg
TXNDC16	RheMac_DownReg
UBLCP1	RheMac_DownReg
UBXN11	RheMac_DownReg
UHMK1	RheMac_DownReg
UPP1	RheMac_DownReg
UQCC1	RheMac_DownReg
UQCC2	RheMac_DownReg
URI1	RheMac_DownReg
VPS26A	RheMac_DownReg
VPS45	RheMac_DownReg
VSIG10	RheMac_DownReg
VSTM4	RheMac_DownReg
WDPCP	RheMac_DownReg
WDR27	RheMac_DownReg
WDR31	RheMac_DownReg
WDR61	RheMac_DownReg
WDR75	RheMac_DownReg
WDR91	RheMac_DownReg
WIPI1	RheMac_DownReg
WNT2B	RheMac_DownReg
