Gene	Class
C6orf136	Hsap_Spec_DownReg
CARD8	Hsap_Spec_DownReg
CARM1	Hsap_Spec_DownReg
CLDN11	Hsap_Spec_DownReg
COBL	Hsap_Spec_DownReg
CPPED1	Hsap_Spec_DownReg
CPSF4	Hsap_Spec_DownReg
CSAD	Hsap_Spec_DownReg
CSF1	Hsap_Spec_DownReg
DDX39B	Hsap_Spec_DownReg
DHFR	Hsap_Spec_DownReg
DLC1	Hsap_Spec_DownReg
DMWD	Hsap_Spec_DownReg
DNMBP	Hsap_Spec_DownReg
DPH1	Hsap_Spec_DownReg
DTHD1	Hsap_Spec_DownReg
DVL3	Hsap_Spec_DownReg
EFS	Hsap_Spec_DownReg
EIF2B1	Hsap_Spec_DownReg
ELMO2	Hsap_Spec_DownReg
EXT2	Hsap_Spec_DownReg
EXTL3	Hsap_Spec_DownReg
FAM160A2	Hsap_Spec_DownReg
FAM171B	Hsap_Spec_DownReg
FAM214A	Hsap_Spec_DownReg
FGFR2	Hsap_Spec_DownReg
FNIP2	Hsap_Spec_DownReg
FOXO1	Hsap_Spec_DownReg
FURIN	Hsap_Spec_DownReg
GANC	Hsap_Spec_DownReg
GAS7	Hsap_Spec_DownReg
GCLC	Hsap_Spec_DownReg
GEMIN4	Hsap_Spec_DownReg
GLIPR2	Hsap_Spec_DownReg
GNPAT	Hsap_Spec_DownReg
GOLGA7	Hsap_Spec_DownReg
GRIK5	Hsap_Spec_DownReg
GRINA	Hsap_Spec_DownReg
GSTP1	Hsap_Spec_DownReg
H6PD	Hsap_Spec_DownReg
HEATR1	Hsap_Spec_DownReg
HECW2	Hsap_Spec_DownReg
HGSNAT	Hsap_Spec_DownReg
HIVEP3	Hsap_Spec_DownReg
HYAL2	Hsap_Spec_DownReg
ICK	Hsap_Spec_DownReg
IGSF11	Hsap_Spec_DownReg
IKZF4	Hsap_Spec_DownReg
ITGB8	Hsap_Spec_DownReg
KCNK1	Hsap_Spec_DownReg
KIAA0355	Hsap_Spec_DownReg
KLHL32	Hsap_Spec_DownReg
LATS2	Hsap_Spec_DownReg
LRRTM2	Hsap_Spec_DownReg
